Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/swizzle_tests/ch1_1to2_x16_1fsp_SWIZZLE_RANDOM/system1/run_70/local_log.log,8,3164,4,16,1,0,1264,1,1,32,14,5,5,5,0,0,1,0,6,30,2,6,1,25,6,6,0,1,2,0,0,0,16,0,0,747,15,15,3,0,8,1,4,0,1,6,7,8,9,3,5,1,0,4,2,0,0,5,0,4,7,2,6,1,3,8,0,0,1,7,1,6,0,5,8,3,4,2,0,0,0,0,2,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/swizzle_tests/ch1_x16_2fsp_SWIZZLE_RANDOM/system2/run_110/local_log.log,8,3430,4,16,0,0,2332,1,1,36,30,6,6,6,1,1,1,1,20,47,2,6,1,132,6,4,1,1,2,0,0,0,16,6,0,133,15,15,3,0,8,1,4,0,1,6,7,8,9,1,4,0,3,2,5,0,0,5,3,6,7,8,0,4,2,1,0,0,1,5,6,2,0,4,1,7,3,8,0,0,0,0,2,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/swizzle_tests/ch1_x16_2fsp_SWIZZLE_RANDOM/system2/run_110/local_log.log,8,2820,4,16,0,0,2836,1,1,28,14,5,5,5,0,1,0,1,6,30,2,6,1,237,4,0,0,1,2,0,0,0,16,0,0,587,15,15,3,0,8,1,4,0,1,6,7,8,9,1,4,0,3,2,5,0,0,5,3,6,7,8,0,4,2,1,0,0,1,5,6,2,0,4,1,7,3,8,0,0,0,0,2,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/swizzle_tests/ch1_x8_2fsp_SWIZZLE_RANDOM/system2/run_157/local_log.log,8,3490,4,8,1,0,1146,1,1,36,30,6,6,6,1,1,0,0,20,47,2,6,1,139,4,4,2,1,2,0,0,0,16,6,0,935,15,15,3,0,8,1,4,0,1,6,7,8,9,5,0,2,1,4,3,1,0,4,3,6,7,5,2,1,0,8,0,0,1,0,6,5,3,1,4,7,8,2,0,0,0,0,1,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/swizzle_tests/ch1_x8_2fsp_SWIZZLE_RANDOM/system2/run_157/local_log.log,8,3984,4,8,1,0,1004,1,1,44,34,7,7,7,1,1,1,1,24,52,2,6,1,22,6,0,0,1,2,0,0,0,16,0,0,768,15,15,3,0,8,1,4,0,1,6,7,8,9,5,0,2,1,4,3,1,0,4,3,6,7,5,2,1,0,8,0,0,1,0,6,5,3,1,4,7,8,2,0,0,0,0,1,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/swizzle_tests/ch1_1to4_x16_2fsp_SWIZZLE_RANDOM_BYTE_SWAP/system2/run_105/local_log.log,8,2702,4,16,0,0,2960,1,1,32,26,5,5,5,1,0,1,1,18,42,2,6,1,174,6,0,0,1,2,0,0,0,16,6,0,972,15,15,3,0,8,1,4,0,1,6,7,8,9,2,0,4,1,5,3,0,1,5,4,1,6,2,0,3,7,8,0,0,0,8,2,4,6,5,1,3,0,7,0,0,0,0,2,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/swizzle_tests/ch1_1to4_x16_2fsp_SWIZZLE_RANDOM_BYTE_SWAP/system2/run_105/local_log.log,8,4254,4,16,0,0,1880,1,1,40,18,7,7,7,0,0,1,0,8,36,2,6,1,2,4,4,2,1,2,0,0,0,16,0,0,272,15,15,3,0,8,1,4,0,1,6,7,8,9,2,0,4,1,5,3,0,1,5,4,1,6,2,0,3,7,8,0,0,0,8,2,4,6,5,1,3,0,7,0,0,0,0,2,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/swizzle_tests/ch1_X8_1to2_SWIZZLE_RANDOM/FreqRanges_SingleRank/run_55/local_log.log,8,4264,4,8,1,0,938,1,1,40,34,7,7,7,1,0,0,1,24,52,2,6,1,34,4,0,2,1,2,0,0,0,16,6,0,100,15,15,3,0,8,1,4,0,1,6,7,8,9,2,4,3,5,0,1,1,0,8,1,0,2,7,5,4,3,6,0,0,1,6,8,5,0,2,3,4,1,7,0,0,0,0,2,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/swizzle_tests/ch1_X8_1to2_SWIZZLE_RANDOM/FreqRanges_SingleRank/run_55/local_log.log,8,4264,4,8,1,0,938,1,1,40,34,7,7,7,1,0,0,1,24,52,2,6,1,121,4,4,0,1,2,0,0,0,16,0,0,144,15,15,3,0,8,1,4,0,1,6,7,8,9,2,4,3,5,0,1,1,0,8,1,0,2,7,5,4,3,6,0,0,1,6,8,5,0,2,3,4,1,7,0,0,0,0,2,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/swizzle_tests/ch1_x8_2fsp_SWIZZLE_RANDOM_BYTE_SWAP/system2/run_161/local_log.log,8,770,4,8,0,0,10364,1,1,12,8,1,1,1,1,0,1,0,0,20,2,6,1,255,0,6,0,1,2,0,0,0,16,6,0,923,15,15,3,0,8,1,4,0,1,6,7,8,9,3,4,1,5,2,0,0,1,4,7,1,0,8,5,3,6,2,0,0,0,3,4,0,2,1,5,8,6,7,0,0,0,0,2,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/swizzle_tests/ch1_x8_2fsp_SWIZZLE_RANDOM_BYTE_SWAP/system2/run_161/local_log.log,8,2378,4,8,1,0,1682,1,1,26,12,4,4,4,0,1,0,1,4,27,2,6,1,207,4,4,1,1,2,0,0,0,16,0,0,335,15,15,3,0,8,1,4,0,1,6,7,8,9,3,4,1,5,2,0,0,1,4,7,1,0,8,5,3,6,2,0,0,0,3,4,0,2,1,5,8,6,7,0,0,0,0,2,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/swizzle_tests/ch1_1to2_x16_2fsp_SWIZZLE_RANDOM_BYTE_SWAP/system2/run_85/local_log.log,8,3874,4,16,1,0,1032,1,1,36,34,7,7,7,1,1,0,0,24,52,2,6,1,19,4,4,2,1,2,0,0,0,16,6,0,831,15,15,3,0,8,1,4,0,1,6,7,8,9,3,5,1,2,4,0,1,1,8,2,1,5,7,3,0,4,6,0,0,0,8,6,5,1,7,3,4,2,0,0,0,0,0,1,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/swizzle_tests/ch1_1to2_x16_2fsp_SWIZZLE_RANDOM_BYTE_SWAP/system2/run_85/local_log.log,8,844,4,16,1,0,4730,1,1,10,6,1,1,1,0,0,0,1,0,18,2,6,1,71,0,4,0,1,2,0,0,0,16,0,0,114,15,15,3,0,8,1,4,0,1,6,7,8,9,3,5,1,2,4,0,1,1,8,2,1,5,7,3,0,4,6,0,0,0,8,6,5,1,7,3,4,2,0,0,0,0,0,1,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/swizzle_tests/ch1_1to4_x16_1fsp_SWIZZLE_RANDOM/system1/run_90/local_log.log,8,1562,4,16,0,0,5116,1,1,16,8,2,2,2,0,0,1,0,0,21,2,6,1,211,0,0,2,1,2,0,0,0,16,6,0,484,15,15,3,0,8,1,4,0,1,6,7,8,9,5,0,2,4,1,3,1,0,6,5,2,4,3,7,0,1,8,0,0,1,2,0,8,1,4,7,5,3,6,0,0,0,0,0,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/swizzle_tests/ch1_1to4_x16_1fsp_SWIZZLE_RANDOM/system1/run_90/local_log.log,8,642,4,16,0,0,12424,1,1,12,8,1,1,1,1,1,1,1,0,20,2,6,1,173,0,0,2,1,2,0,0,0,16,0,0,138,15,15,3,0,8,1,4,0,1,6,7,8,9,5,0,2,4,1,3,1,0,6,5,2,4,3,7,0,1,8,0,0,1,2,0,8,1,4,7,5,3,6,0,0,0,0,0,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/swizzle_tests/ch1_X8_1to2_SWIZZLE_RANDOM_BYTE_SWAP/FreqRanges_SingleRank/run_60/local_log.log,8,4264,4,8,1,0,938,1,1,44,18,7,7,7,0,0,1,0,8,36,2,6,1,107,6,0,2,1,2,0,0,0,16,6,0,809,15,15,3,0,8,1,4,0,1,6,7,8,9,5,0,4,2,3,1,0,1,7,2,8,1,0,6,4,3,5,0,0,0,5,7,6,1,4,0,3,8,2,0,0,0,0,0,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/swizzle_tests/ch1_X8_1to2_SWIZZLE_RANDOM_BYTE_SWAP/FreqRanges_SingleRank/run_60/local_log.log,8,4264,4,8,1,0,938,1,1,44,34,7,7,7,1,1,1,1,24,52,2,6,1,164,6,6,0,1,2,0,0,0,16,0,0,160,15,15,3,0,8,1,4,0,1,6,7,8,9,5,0,4,2,3,1,0,1,7,2,8,1,0,6,4,3,5,0,0,0,5,7,6,1,4,0,3,8,2,0,0,0,0,0,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_2/FreqRanges_SingleRank/run_228/local_log.log,8,4264,4,16,1,0,938,1,1,40,18,7,7,7,0,1,1,1,8,36,2,6,1,233,6,0,1,1,2,0,0,0,16,6,0,195,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_2/FreqRanges_SingleRank/run_228/local_log.log,8,4264,4,16,1,0,938,1,1,40,18,7,7,7,0,1,1,1,8,36,2,6,1,63,6,0,1,1,2,0,0,0,16,0,0,525,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/training_tests/ch1_X16_1to2_stress_CBT2_TxDQ2_RxDq1/system/run_56/local_log.log,8,3656,4,16,1,0,1094,1,1,32,30,6,6,6,1,0,0,0,20,47,2,6,1,245,4,6,2,4,2,0,0,0,16,6,0,227,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,2,1,2
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/training_tests/ch1_X16_1to2_stress_CBT2_TxDQ2_RxDq1/system/run_56/local_log.log,8,2234,4,16,1,0,1790,1,1,24,22,4,4,4,1,0,0,1,14,37,2,6,1,218,4,4,1,4,2,0,0,0,16,0,0,524,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,2,1,2
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/training_tests/ch1_X8_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_136/local_log.log,8,4264,4,8,1,0,938,1,1,40,34,7,7,7,1,1,0,1,24,52,2,6,1,122,4,4,0,1,2,0,0,0,16,6,0,441,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,2,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/training_tests/ch1_X8_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_136/local_log.log,8,4264,4,8,1,0,938,1,1,40,34,7,7,7,1,0,0,1,24,52,2,6,1,94,4,0,2,1,2,0,0,0,16,0,0,273,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,2,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ2_RxDq2/system/run_216/local_log.log,8,3454,4,16,0,0,2316,1,1,32,16,6,6,6,0,0,0,0,6,33,2,6,1,59,6,6,1,2,2,0,0,0,16,6,0,396,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,2,2,2
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ2_RxDq2/system/run_216/local_log.log,8,4072,4,16,0,0,1964,1,1,40,18,7,7,7,0,1,1,0,8,36,2,6,1,56,6,0,0,2,2,0,0,0,16,0,0,982,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,2,2,2
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/training_tests/ch1_X8_1to2_low_freq/ck_0010_0266_mhz_training/run_180/local_log.log,8,86,4,8,0,0,90912,1,1,6,4,0,0,0,0,1,0,1,0,15,2,6,1,147,0,4,1,2,2,0,0,0,16,6,0,687,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/training_tests/ch1_X8_1to2_low_freq/ck_0010_0266_mhz_training/run_180/local_log.log,8,378,4,8,0,0,21056,1,1,6,4,0,0,0,1,1,1,0,0,15,2,6,1,202,0,4,2,2,2,0,0,0,16,0,0,829,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/training_tests/ch1_X16_1to2_MinorMode_iCBTVrefTrain_1/system/run_7/local_log.log,8,1796,4,16,1,0,2226,1,1,22,10,3,3,3,0,1,1,1,4,24,2,6,1,208,4,6,1,2,2,0,0,0,16,6,0,979,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,1
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/training_tests/ch1_X16_1to2_MinorMode_iCBTVrefTrain_1/system/run_7/local_log.log,8,3266,4,16,1,0,1224,1,1,32,30,6,6,6,1,1,0,0,20,47,2,6,1,193,6,4,1,2,2,0,0,0,16,0,0,558,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,1
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/training_tests/ch1_X16_1to4_cross_CBT_TxDQ/system/run_204/local_log.log,8,4174,4,16,0,0,1916,1,1,36,18,7,7,7,0,0,0,1,8,36,2,6,1,186,6,0,1,1,2,0,0,0,16,6,0,835,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,1,,1
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/training_tests/ch1_X16_1to4_cross_CBT_TxDQ/system/run_204/local_log.log,8,2766,4,16,0,0,2892,1,1,28,14,5,5,5,0,1,0,0,6,30,2,6,1,43,6,6,0,1,2,0,0,0,16,0,0,354,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,1,,1
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_1/system/run_236/local_log.log,8,3596,4,8,0,0,2224,1,1,36,30,6,6,6,1,1,0,0,20,47,2,6,1,135,4,0,0,1,2,0,0,0,16,6,0,975,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,1
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_1/system/run_236/local_log.log,8,1468,4,8,0,0,5444,1,1,18,12,2,2,2,1,1,1,0,6,25,2,6,1,225,6,0,1,1,2,0,0,0,16,0,0,788,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,1
/server/regressdb/tss_lp54_WW50_GOLD_LP4_CFG8_SIGNOFF_RTL_REGR__20221215_020518__andrei__CONFIG@r9235_VERIF@r9158_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7227/chain_0/training_tests/ch1_X8_1to2_cross_stress_RxDq_TxDq/system/run_158/local_log.log,8,3062,4,8,1,0,1306,1,1,32,14,5,5,5,0,0,0,0,6,30,2,6,1,241,6,4,2,4,2,0,0,0,16,6,0,710,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,2,2,
