Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,csr_DVFSC,tWCKENL_WR,tWCKENL_RD,tWCKENL_FS,tWCKPRE_Static,tWCKPRE_Toggle_WR,tWCKPRE_Toggle_RD,tWCKPRE_Toggle_FS,tWCKPST,csr_WCK_ON,csr_CkMode,csr_BkOrg,csr_RdqsPst,csr_RdqsPre,csr_WckPst,csr_RpstMode,csr_WCK_FM,csr_CKR,csr_WCKMode,csr_RECC,csr_WECC,csr_WCK2DQIIntervalTimerRunTimeSetting,csr_WCK2DQOIntervalTimerRunTimeSetting,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCA_6,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iFWModeDebug,tWDQS_off,csr_BL,csr_RPST,csr_DQSIntervalTimerRunTime,tWDQS_on,csr_PDDS,MinorMode_iProductionTestMode
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/swizzle_tests/ch1_1to2_x16_2fsp_SWIZZLE_RANDOM_BYTE_SWAP/system2/run_17/local_log.log,8,2988,4,16,1,0,1338,1,1,28,14,5,5,5,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,6,4,2,1,2,0,0,0,16,0,0,679,15,15,3,0,8,1,4,0,1,6,7,8,9,3,5,1,2,4,0,,0,1,7,4,6,5,2,1,0,8,3,0,0,0,1,3,7,0,8,4,5,6,2,0,0,0,0,0,0,0,0,0,1,3,1,,,,,30,2,1,113,6,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X16_1to2_stress_CBT2_TxDQ2_RxDq1/system/run_3/local_log.log,8,3246,4,16,1,0,1232,1,1,36,16,6,6,6,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,4,0,2,1,2,0,0,0,16,6,0,579,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,2,1,2,,33,2,1,90,6,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X16_1to2_stress_CBT2_TxDQ2_RxDq1/system/run_3/local_log.log,8,2804,4,16,1,0,1426,1,1,32,26,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,4,6,2,1,2,0,0,0,16,0,0,357,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,2,1,2,,42,2,1,252,18,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ2_RxDq2/system/run_107/local_log.log,8,3332,4,16,0,0,2400,1,1,36,16,6,6,6,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,6,6,2,4,2,0,0,0,16,6,0,333,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,2,2,2,,33,2,1,58,6,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ2_RxDq2/system/run_107/local_log.log,8,3622,4,16,0,0,2208,1,1,32,16,6,6,6,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,6,0,2,4,2,0,0,0,16,0,0,509,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,2,2,2,,33,2,1,180,6,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_MinorMode_iRxTCTrain/system/run_446/local_log.log,8,2054,4,8,0,0,3892,1,1,22,18,3,3,3,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,6,4,1,1,2,0,0,0,16,6,0,255,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,1,0,0,0,0,0,1,3,1,,,,,32,2,1,239,12,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_MinorMode_iRxTCTrain/system/run_446/local_log.log,8,1516,4,8,0,0,5272,1,1,16,8,2,2,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,2,0,0,0,16,0,0,226,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,1,0,0,0,0,0,1,3,1,,,,,21,2,1,190,0,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_MinorMode_iRxTCTrain/system/run_117/local_log.log,8,3860,4,8,0,0,2072,1,1,40,18,7,7,7,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,1,2,0,0,0,16,6,0,747,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,1,2,0,0,0,0,1,3,1,,,,,36,2,1,215,8,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_MinorMode_iRxTCTrain/system/run_117/local_log.log,8,2178,4,8,0,0,3672,1,1,26,22,4,4,4,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,6,4,2,1,2,0,0,0,16,0,0,959,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,1,2,0,0,0,0,1,3,1,,,,,37,2,1,122,14,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X16_1to2_stress_CBT1_TxDQ2_RxDq2/system/run_25/local_log.log,8,2566,4,16,1,0,1558,1,1,28,12,4,4,4,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,2,2,0,0,0,16,6,0,238,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,2,2,1,,27,2,1,230,4,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X16_1to2_stress_CBT1_TxDQ2_RxDq2/system/run_25/local_log.log,8,2734,4,16,1,0,1462,1,1,32,14,5,5,5,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,2,2,0,0,0,16,0,0,417,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,2,2,1,,30,2,1,0,6,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to2_MinorMode_iRxEnhancedTrainMode/system/run_444/local_log.log,8,4088,4,8,1,0,978,1,1,40,18,7,7,7,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,4,6,1,1,2,0,0,0,16,6,0,261,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,1,0,0,1,3,1,,,,,36,2,1,222,8,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to2_MinorMode_iRxEnhancedTrainMode/system/run_444/local_log.log,8,4132,4,8,1,0,968,1,1,44,34,7,7,7,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,1,2,0,0,0,16,0,0,779,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,1,0,0,1,3,1,,,,,52,2,1,62,24,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to2_MinorMode_iRxEnhancedTrainMode/system/run_96/local_log.log,8,1958,4,8,1,0,2042,1,1,22,10,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,4,2,0,0,0,16,6,0,570,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,1,0,0,1,3,1,,,,,24,2,1,248,4,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to2_MinorMode_iRxEnhancedTrainMode/system/run_96/local_log.log,8,2380,4,8,1,0,1680,1,1,30,12,4,4,4,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,4,2,0,0,0,16,0,0,245,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,1,0,0,1,3,1,,,,,27,2,1,33,4,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_stress_CBT2_TxDQ2_RxDq1/system/run_113/local_log.log,8,2590,4,8,0,0,3088,1,1,26,12,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,4,0,2,2,2,0,0,0,16,6,0,874,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,2,1,2,,27,2,1,85,4,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_stress_CBT2_TxDQ2_RxDq1/system/run_113/local_log.log,8,2138,4,8,0,0,3740,1,1,26,22,4,4,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,2,2,0,0,0,16,0,0,397,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,2,1,2,,37,2,1,176,14,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/system/run_61/local_log.log,8,3378,4,16,1,0,1184,1,1,32,30,6,6,6,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,1,2,0,0,0,16,6,0,786,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,1,0,0,1,3,1,,,,,47,2,1,107,20,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/system/run_61/local_log.log,8,3128,4,16,1,0,1278,1,1,32,14,5,5,5,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,1,2,0,0,0,16,0,0,109,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,1,0,0,1,3,1,,,,,30,2,1,15,6,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_Save_restore_enhanced_tests/system_retention/run_234/local_log.log,8,1962,4,8,0,0,4076,1,1,24,18,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,2,2,0,0,0,16,6,0,538,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,2,2,2,,32,2,1,121,12,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_Save_restore_enhanced_tests/system_retention/run_234/local_log.log,8,3616,4,8,0,0,2212,1,1,40,30,6,6,6,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,6,4,2,2,2,0,0,0,16,0,0,524,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,2,2,2,,47,2,1,122,20,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_Save_restore_enhanced_tests/system_retention/run_234/local_log.log,8,1962,4,8,0,0,4076,1,1,24,18,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,2,2,0,0,0,16,0,0,538,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,2,2,2,,32,2,1,121,12,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_Save_restore_enhanced_tests/system_retention/run_234/local_log.log,8,3616,4,8,0,0,2212,1,1,40,30,6,6,6,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,6,4,2,2,2,0,0,0,16,0,0,524,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,2,2,2,,47,2,1,122,20,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_Save_restore_enhanced_tests/system_retention/run_121/local_log.log,8,3366,4,8,0,0,2376,1,1,36,16,6,6,6,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,1,2,0,0,0,16,6,0,277,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,2,2,2,,33,2,1,72,6,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_Save_restore_enhanced_tests/system_retention/run_121/local_log.log,8,2852,4,8,0,0,2804,1,1,32,14,5,5,5,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,1,2,0,0,0,16,0,0,317,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,2,2,2,,30,2,1,67,6,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_Save_restore_enhanced_tests/system_retention/run_121/local_log.log,8,3366,4,8,0,0,2376,1,1,36,16,6,6,6,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,1,2,0,0,0,16,0,0,277,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,2,2,2,,33,2,1,72,6,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_Save_restore_enhanced_tests/system_retention/run_121/local_log.log,8,2852,4,8,0,0,2804,1,1,32,14,5,5,5,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,1,2,0,0,0,16,0,0,317,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,2,2,2,,30,2,1,67,6,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_Save_restore_enhanced_tests/system_retention/run_193/local_log.log,8,3266,4,8,0,0,2448,1,1,36,16,6,6,6,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,4,2,0,0,0,16,6,0,977,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,2,2,2,,33,2,1,225,6,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_Save_restore_enhanced_tests/system_retention/run_193/local_log.log,8,1080,4,8,0,0,7396,1,1,18,12,2,2,2,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,4,2,0,0,0,16,0,0,520,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,2,2,2,,25,2,1,133,6,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_Save_restore_enhanced_tests/system_retention/run_193/local_log.log,8,3266,4,8,0,0,2448,1,1,36,16,6,6,6,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,4,2,0,0,0,16,0,0,977,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,2,2,2,,33,2,1,225,6,6,
/server/regressdb/tss_lp54_LP54_CFG8_GOLD_BRANCH_EXTENDED_SANITY__20221013_133134__andrei__CONFIG@r8914_VERIF@r8918_PHYTOP@r7229_SOFTIP@r7735_HARDIP@r7500_CSRINIT@r7324_FW@r7188/chain_0/GEN2_LP4/training_tests/ch1_X8_1to4_Save_restore_enhanced_tests/system_retention/run_193/local_log.log,8,1080,4,8,0,0,7396,1,1,18,12,2,2,2,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,4,2,0,0,0,16,0,0,520,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,2,2,2,,25,2,1,133,6,6,
