Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iPhyMstr_Type3_Disable,MinorMode_iPhyMstr_Type2_Disable,MinorMode_iProductionTestMode,MinorMode_iFWModeDebug,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,csr_WCK_ON,csr_RdqsPre,csr_WCKMode,tWCKENL_FS,tWCKPRE_Toggle_WR,csr_RpstMode,csr_RECC,csr_CKR,csr_BkOrg,csr_WCK_FM,tWCKENL_RD,csr_WECC,csr_CkMode,csr_WCK2DQIIntervalTimerRunTimeSetting,tWCKPST,csr_DVFSC,tWCKPRE_Static,csr_RdqsPst,tWCKENL_WR,BumpReMapCA_6,tWCKPRE_Toggle_FS,csr_WCK2DQOIntervalTimerRunTimeSetting,tWCKPRE_Toggle_RD,csr_WckPst
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_612/local_log.log,8,4704,5,16,0,0,1698,4,1,13,12,8,8,8,1,0,0,1,,,,,,,0,6,2,1,2,0,0,0,16,0,0,605,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,0,1,0,2,2,0,0,0,0,1,5,0,0,200,5,0,3,1,8,6,9,35,6,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_898/local_log.log,8,2888,5,16,0,0,2764,4,1,10,5,5,5,5,0,0,1,0,,,,,,,6,6,1,1,2,0,0,0,16,6,0,381,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,0,1,0,1,2,0,0,0,2,0,4,0,0,156,5,0,2,1,2,6,8,246,5,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_898/local_log.log,8,2840,5,16,0,0,2810,4,1,10,8,5,5,5,1,1,1,1,,,,,,,4,4,2,1,2,0,0,0,16,0,0,186,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,0,1,0,1,2,0,0,0,2,0,4,0,0,63,5,0,2,1,5,6,8,169,5,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_716/local_log.log,8,4032,5,16,0,0,1982,4,1,13,6,7,7,7,0,0,1,0,,,,,,,0,6,0,1,2,0,0,0,16,6,0,819,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,0,1,0,1,2,0,0,0,0,1,5,0,0,120,5,0,3,1,2,6,10,102,6,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_716/local_log.log,8,3832,5,16,0,0,2084,4,1,13,11,7,7,7,1,0,1,0,,,,,,,0,0,0,1,2,0,0,0,16,0,0,437,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,0,1,0,1,2,0,0,0,0,1,5,0,0,218,5,0,3,1,7,6,10,21,6,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_1054/local_log.log,8,1808,5,16,0,0,4406,4,1,6,4,3,3,3,0,1,0,1,,,,,,,6,0,2,1,2,0,0,0,16,6,0,536,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,0,1,0,1,2,0,0,0,2,0,1,0,0,84,5,0,2,1,1,6,4,148,4,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_1054/local_log.log,8,1880,5,16,0,0,4238,4,1,7,5,3,3,3,1,1,1,0,,,,,,,0,6,1,1,2,0,0,0,16,0,0,344,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,0,1,0,1,2,0,0,0,2,0,2,0,0,108,5,0,2,1,2,6,5,106,4,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_106/local_log.log,8,6240,5,16,0,0,1282,4,1,18,16,11,11,11,1,1,1,0,,,,,,,6,4,0,1,2,0,0,0,16,6,0,790,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,0,1,0,2,2,0,0,0,0,1,8,0,0,188,5,0,4,1,11,6,13,206,7,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_106/local_log.log,8,6200,5,16,0,0,1290,4,1,18,9,11,11,11,0,1,1,1,,,,,,,6,0,2,1,2,0,0,0,16,0,0,164,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,0,1,0,2,2,0,0,0,0,1,8,0,0,146,5,0,4,1,4,6,13,64,7,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_303/local_log.log,8,5568,5,16,0,0,1436,4,1,17,15,10,10,10,1,1,1,0,,,,,,,4,4,2,1,2,0,0,0,16,6,0,694,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,0,1,0,2,2,0,0,0,0,1,7,0,0,82,5,0,4,1,10,6,12,113,7,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_303/local_log.log,8,5536,5,16,0,0,1444,4,1,16,15,10,10,10,1,1,0,1,,,,,,,0,4,1,1,2,0,0,0,16,0,0,898,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,0,1,0,2,2,0,0,0,0,1,6,0,0,11,5,0,4,1,10,6,11,11,7,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_813/local_log.log,8,3200,5,16,0,0,2494,4,1,10,6,6,6,6,0,0,0,0,,,,,,,0,6,0,1,2,0,0,0,16,6,0,358,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,0,1,0,1,2,0,0,0,0,1,3,0,0,61,5,0,3,1,2,6,7,23,5,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_813/local_log.log,8,3360,5,16,0,0,2376,4,1,11,9,6,6,6,1,1,1,1,,,,,,,0,0,1,1,2,0,0,0,16,0,0,334,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,0,1,0,1,2,0,0,0,0,1,4,0,0,151,5,0,3,1,5,6,8,145,5,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_977/local_log.log,8,2296,5,16,0,0,3474,4,1,8,4,4,4,4,0,0,1,1,,,,,,,4,6,0,1,2,0,0,0,16,6,0,825,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,0,1,0,1,2,0,0,0,2,0,2,0,0,118,5,0,2,1,1,6,6,206,5,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_977/local_log.log,8,2256,5,16,0,0,3534,4,1,8,7,4,4,4,1,1,1,0,,,,,,,6,4,2,1,2,0,0,0,16,0,0,566,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,0,1,0,1,2,0,0,0,2,0,2,0,0,79,5,0,2,1,4,6,6,68,5,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_5x_MinorMode_iRxEnhancedTrainMode/FreqRanges_MultiRank/run_146/local_log.log,8,6664,5,16,0,0,1200,4,1,20,19,12,12,12,1,1,0,0,,,,,,,0,0,0,2,2,0,0,0,16,6,0,295,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,1,0,0,1,3,1,,,,,,,,0,1,0,3,2,0,0,0,0,1,7,0,0,227,5,0,5,1,13,6,13,97,9,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_5x_MinorMode_iRxEnhancedTrainMode/FreqRanges_MultiRank/run_146/local_log.log,8,6784,5,16,0,0,1178,4,1,20,19,12,12,12,1,0,0,1,,,,,,,4,4,1,2,2,0,0,0,16,0,0,187,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,1,0,0,1,3,1,,,,,,,,0,1,0,3,2,0,0,0,0,1,7,0,0,68,5,0,5,1,13,6,13,41,9,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_5x_MinorMode_iRxEnhancedTrainMode/FreqRanges_MultiRank/run_340/local_log.log,8,8080,5,16,0,0,990,4,1,23,22,13,13,13,1,1,0,1,,,,,,,0,0,2,4,2,0,0,0,16,6,0,492,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,1,0,0,1,3,1,,,,,,,,0,1,0,3,2,0,0,0,0,1,8,0,0,1,5,0,6,1,15,6,15,41,10,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_5x_MinorMode_iRxEnhancedTrainMode/FreqRanges_MultiRank/run_340/local_log.log,8,7872,5,16,0,0,1016,4,1,25,22,13,13,13,1,1,1,0,,,,,,,0,0,2,4,2,0,0,0,16,0,0,753,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,1,0,0,1,3,1,,,,,,,,0,1,0,3,2,0,0,0,0,1,10,0,0,137,5,0,6,1,15,6,17,216,10,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_5x_MinorMode_iRxEnhancedTrainMode/system/run_182/local_log.log,8,4168,5,16,0,0,1916,4,1,13,11,7,7,7,1,0,1,0,,,,,,,0,6,0,2,2,0,0,0,16,6,0,804,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,1,0,0,1,3,1,,,,,,,,0,1,0,1,2,0,0,0,0,1,5,0,0,168,5,0,3,1,7,6,10,47,6,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_5x_MinorMode_iRxEnhancedTrainMode/system/run_182/local_log.log,8,520,5,16,0,0,15152,4,1,3,2,0,0,0,1,1,1,0,,,,,,,0,0,0,2,2,0,0,0,16,0,0,341,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,1,0,0,1,3,1,,,,,,,,0,1,0,0,2,0,0,0,2,0,0,0,0,20,5,0,1,1,0,6,3,255,3,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_5x_MinorMode_iRxEnhancedTrainMode/FreqRanges_SingleRank/run_291/local_log.log,8,7792,5,16,0,0,1026,4,1,25,22,13,13,13,1,0,1,0,,,,,,,4,0,0,1,2,0,0,0,16,6,0,708,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,1,0,0,1,3,1,,,,,,,,0,1,0,3,2,0,0,0,0,1,10,0,0,125,5,0,6,1,15,6,17,228,10,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_5x_MinorMode_iRxEnhancedTrainMode/FreqRanges_SingleRank/run_291/local_log.log,8,7672,5,16,0,0,1042,4,1,25,22,13,13,13,1,0,1,1,,,,,,,4,0,0,1,2,0,0,0,16,0,0,773,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,1,0,0,1,3,1,,,,,,,,0,1,0,3,2,0,0,0,0,1,10,0,0,220,5,0,6,1,15,6,17,100,10,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_5x_MinorMode_iRxEnhancedTrainMode/FreqRanges_SingleRank/run_91/local_log.log,8,7336,5,16,0,0,1090,4,1,20,11,12,12,12,0,0,0,0,,,,,,,6,4,0,1,2,0,0,0,16,6,0,857,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,1,0,0,1,3,1,,,,,,,,0,1,0,3,2,0,0,0,0,1,7,0,0,162,5,0,5,1,5,6,13,54,9,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_5x_MinorMode_iRxEnhancedTrainMode/FreqRanges_SingleRank/run_91/local_log.log,8,7360,5,16,0,0,1086,4,1,20,19,12,12,12,1,0,0,1,,,,,,,4,0,2,1,2,0,0,0,16,0,0,941,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,1,0,0,1,3,1,,,,,,,,0,1,0,3,2,0,0,0,0,1,7,0,0,90,5,0,5,1,13,6,13,226,9,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/datapath_tests_CA_Train_zero_skew_x16_1to4/run_2/local_log.log,8,3112,5,16,0,0,2566,2,1,10,6,2,2,2,0,0,0,0,,,,,,,0,6,2,1,2,0,0,0,16,6,0,670,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,0,1,0,1,4,0,0,1,2,0,1,0,0,226,5,0,2,1,1,6,8,200,8,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/datapath_tests_CA_Train_zero_skew_x16_1to4/run_2/local_log.log,8,2368,5,16,0,0,3368,2,1,10,6,2,2,2,0,0,1,0,,,,,,,4,6,2,1,2,0,0,0,16,0,0,335,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,0,1,0,1,4,0,0,1,2,0,1,0,0,152,5,0,2,1,1,6,8,151,8,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/datapath_tests_CA_Train_zero_skew_x16_1to4/run_1/local_log.log,8,6240,5,16,0,0,1282,2,1,18,16,5,5,5,1,1,0,1,,,,,,,0,6,2,2,2,0,0,0,16,6,0,231,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,0,1,0,2,4,0,0,1,2,0,5,0,0,237,5,0,4,1,9,6,13,162,10,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/datapath_tests_CA_Train_zero_skew_x16_1to4/run_1/local_log.log,8,3072,5,16,0,0,2598,4,1,10,5,5,5,5,0,1,1,1,,,,,,,6,6,1,2,2,0,0,0,16,0,0,441,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,0,1,0,1,2,0,0,0,2,0,4,0,0,12,5,0,2,1,2,6,8,159,5,1
/server/regressdb/tss_lp54_WW51_GOLD_LP5_CFG8_MIDWEEK1_REGR__20221221_065748__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ1_RxDq2/system/run_74/local_log.log,8,2240,5,16,0,0,3560,4,1,8,7,4,4,4,1,0,0,1,,,,,,,6,6,1,1,2,0,0,0,16,6,0,933,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,1,2,2,0,1,0,1,2,0,0,0,2,0,2,0,0,68,5,0,2,1,4,6,6,18,5,1
