Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,csr_WCK_ON,csr_RdqsPre,csr_WCKMode,tWCKENL_FS,MinorMode_iCalibrationMode,tWCKPRE_Toggle_WR,csr_RpstMode,csr_RECC,csr_CKR,csr_BkOrg,csr_WCK_FM,tWCKENL_RD,csr_WECC,csr_CkMode,csr_WCK2DQIIntervalTimerRunTimeSetting,tWCKPST,csr_DVFSC,tWCKPRE_Static,csr_RdqsPst,tWCKENL_WR,BumpReMapCA_6,tWCKPRE_Toggle_FS,csr_WCK2DQOIntervalTimerRunTimeSetting,tWCKPRE_Toggle_RD,csr_WckPst,MinorMode_iFWModeDebug
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_196/local_log.log,3,4264,4,16,0,0,1876,1,1,40,34,7,7,7,1,1,1,0,24,52,2,6,1,198,4,0,2,1,2,0,0,0,16,0,0,708,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_206/local_log.log,3,4264,4,16,1,0,938,1,1,40,34,7,7,7,1,0,1,0,24,52,2,6,1,243,6,6,1,1,2,0,0,0,16,0,0,445,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_206/local_log.log,3,4264,4,16,1,0,938,1,1,36,18,7,7,7,0,0,0,1,8,36,2,6,1,248,6,6,1,1,2,0,0,0,16,0,0,701,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_SingleRank/run_40/local_log.log,3,4264,4,16,1,0,938,1,1,40,34,7,7,7,1,0,1,0,24,52,2,6,1,238,4,4,2,1,2,0,0,0,16,0,0,992,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_SingleRank/run_40/local_log.log,3,4264,4,16,1,0,938,1,1,36,18,7,7,7,0,0,0,0,8,36,2,6,1,129,4,6,0,1,2,0,0,0,16,0,0,428,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxTCTrain/FreqRanges_SingleRank/run_152/local_log.log,3,4264,4,8,1,0,938,1,1,44,34,7,7,7,1,0,1,1,24,52,2,6,1,137,4,4,1,1,2,0,0,0,16,0,0,261,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxTCTrain/FreqRanges_SingleRank/run_152/local_log.log,3,4264,4,8,1,0,938,1,1,44,18,7,7,7,0,1,1,1,8,36,2,6,1,164,6,6,2,1,2,0,0,0,16,0,0,822,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_SingleRank/run_135/local_log.log,3,4264,4,8,1,0,938,1,1,40,18,7,7,7,0,1,0,1,8,36,2,6,1,38,4,6,2,1,2,0,0,0,16,0,0,181,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_SingleRank/run_135/local_log.log,3,4264,4,8,1,0,938,1,1,40,34,7,7,7,1,1,0,0,24,52,2,6,1,137,6,4,1,1,2,0,0,0,16,0,0,830,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to2_stress_CBT2_TxDQ2_RxDq2/system/run_75/local_log.log,3,2382,4,16,1,0,1678,1,1,28,22,4,4,4,1,0,1,1,14,37,2,6,1,221,6,0,0,2,2,0,0,0,16,0,0,601,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to2_stress_CBT2_TxDQ2_RxDq2/system/run_75/local_log.log,3,3224,4,16,1,0,1240,1,1,36,16,6,6,6,0,1,1,1,6,33,2,6,1,243,4,0,1,2,2,0,0,0,16,0,0,446,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ1_RxDq2/system/run_188/local_log.log,3,3406,4,16,0,0,2348,1,1,36,30,6,6,6,1,1,1,1,20,47,2,6,1,12,6,6,0,4,2,0,0,0,16,0,0,482,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ1_RxDq2/system/run_188/local_log.log,3,3794,4,16,0,0,2108,1,1,36,34,7,7,7,1,1,0,0,24,52,2,6,1,190,4,4,0,4,2,0,0,0,16,0,0,347,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X8_1to2_MinorMode_iClkGatingMode_2/FreqRanges_SingleRank/run_162/local_log.log,3,4264,4,8,1,0,938,1,1,40,18,7,7,7,0,0,0,0,8,36,2,6,1,133,6,6,2,1,2,0,0,0,16,0,0,556,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X8_1to2_MinorMode_iClkGatingMode_2/FreqRanges_SingleRank/run_162/local_log.log,3,4264,4,8,1,0,938,1,1,40,18,7,7,7,0,0,0,0,8,36,2,6,1,49,6,4,2,1,2,0,0,0,16,0,0,468,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxReadGateScheme/FreqRanges_SingleRank/run_160/local_log.log,3,4264,4,8,1,0,938,1,1,40,34,7,7,7,1,1,0,0,24,52,2,6,1,208,6,4,1,1,2,0,0,0,16,0,0,890,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxReadGateScheme/FreqRanges_SingleRank/run_160/local_log.log,3,4264,4,8,1,0,938,1,1,44,18,7,7,7,0,1,1,1,8,36,2,6,1,79,6,0,2,1,2,0,0,0,16,0,0,807,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X8_1to2_Save_restore_enhanced_tests/system_retention/run_166/local_log.log,3,2840,4,8,1,0,1408,1,1,32,26,5,5,5,1,1,0,1,18,42,2,6,1,117,4,4,2,4,2,0,0,0,16,0,0,571,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X8_1to2_Save_restore_enhanced_tests/system_retention/run_166/local_log.log,3,1570,4,8,1,0,2546,1,1,18,12,2,2,2,1,0,1,1,6,25,2,6,1,171,6,0,2,4,2,0,0,0,16,0,0,683,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to2_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_20/local_log.log,3,4264,4,16,1,0,938,1,1,36,34,7,7,7,1,1,0,0,24,52,2,6,1,65,4,0,2,1,2,0,0,0,16,0,0,240,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to2_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_20/local_log.log,3,4264,4,16,1,0,938,1,1,40,18,7,7,7,0,1,1,1,8,36,2,6,1,212,6,4,0,1,2,0,0,0,16,0,0,998,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxReadGateScheme/FreqRanges_SingleRank/run_100/local_log.log,3,4264,4,16,1,0,938,1,1,36,34,7,7,7,1,1,0,1,24,52,2,6,1,110,6,6,2,1,2,0,0,0,16,0,0,569,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxReadGateScheme/FreqRanges_SingleRank/run_100/local_log.log,3,4264,4,16,1,0,938,1,1,36,18,7,7,7,0,0,0,1,8,36,2,6,1,220,6,6,1,1,2,0,0,0,16,0,0,275,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to2_MinorMode_iClkGatingMode_2/FreqRanges_SingleRank/run_105/local_log.log,3,4264,4,16,1,0,938,1,1,40,18,7,7,7,0,0,1,1,8,36,2,6,1,38,4,6,0,1,2,0,0,0,16,0,0,142,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to2_MinorMode_iClkGatingMode_2/FreqRanges_SingleRank/run_105/local_log.log,3,4264,4,16,1,0,938,1,1,36,18,7,7,7,0,1,0,0,8,36,2,6,1,19,4,6,2,1,2,0,0,0,16,0,0,668,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_1/system/run_25/local_log.log,3,2994,4,16,1,0,1336,1,1,32,14,5,5,5,0,1,1,0,6,30,2,6,1,186,6,6,2,2,2,0,0,0,16,0,0,628,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_1/system/run_25/local_log.log,3,2812,4,16,1,0,1422,1,1,32,14,5,5,5,0,0,1,1,6,30,2,6,1,27,6,6,0,2,2,0,0,0,16,0,0,332,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iRxDQVrefTrain_2/FreqRanges_SingleRank/run_178/local_log.log,3,4264,4,16,0,0,1876,1,1,40,34,7,7,7,1,1,1,1,24,52,2,6,1,190,6,4,1,1,2,0,0,0,16,0,0,734,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iRxDQVrefTrain_2/FreqRanges_SingleRank/run_178/local_log.log,3,4264,4,16,0,0,1876,1,1,40,34,7,7,7,1,0,1,1,24,52,2,6,1,43,6,0,1,1,2,0,0,0,16,0,0,270,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X8_1to2_cross_CBT_TxDQ/system/run_138/local_log.log,3,3272,4,8,1,0,1222,1,1,36,30,6,6,6,1,1,0,0,20,47,2,6,1,126,6,0,0,4,2,0,0,0,16,0,0,316,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X8_1to2_cross_CBT_TxDQ/system/run_138/local_log.log,3,4098,4,8,1,0,976,1,1,40,18,7,7,7,0,0,0,0,8,36,2,6,1,176,6,4,0,4,2,0,0,0,16,0,0,927,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW38_LP4_CFG3_MIDWEEK1_REGR__20220922_015833__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to2_cross_stress_RxDq_TxDq/system/run_55/local_log.log,3,3920,4,16,1,0,1020,1,1,40,34,7,7,7,1,1,1,1,24,52,2,6,1,237,6,4,1,1,2,0,0,0,16,0,0,949,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
