,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iSARLogicMode,csr_RdqsPre,csr_WCKMode,tWCKENL_FS,tWCKPRE_Toggle_WR,csr_RpstMode,csr_RECC,csr_CKR,csr_BkOrg,csr_WCK_FM,tWCKENL_RD,csr_WECC,csr_CkMode,csr_WCK2DQIIntervalTimerRunTimeSetting,tWCKPST,csr_DVFSC,tWCKPRE_Static,csr_RdqsPst,tWCKENL_WR,BumpReMapCA_6,tWCKPRE_Toggle_FS,csr_WCK2DQOIntervalTimerRunTimeSetting,tWCKPRE_Toggle_RD,csr_WckPst,MinorMode_iProductionTestMode,MinorMode_iFWModeDebug
36669,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_5414/local_log.log,3576,4,16,1,0,1118,1,1,32,16,6,6,6,0,1,0,0,6.0,33.0,2.0,6.0,1.0,191.0,4,0.0,0.0,1,1,0,0,0,16,0,0,510,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36670,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_6362/local_log.log,3332,4,16,1,0,1200,1,1,36,16,6,6,6,0,1,1,0,6.0,33.0,2.0,6.0,1.0,40.0,4,0.0,1.0,4,1,0,0,0,16,6,0,592,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36671,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_6362/local_log.log,3262,4,16,1,0,1226,1,1,36,30,6,6,6,1,1,1,0,20.0,47.0,2.0,6.0,1.0,135.0,6,6.0,0.0,4,1,0,0,0,16,0,0,136,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36672,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_5738/local_log.log,3278,4,16,1,0,1220,1,1,32,16,6,6,6,0,0,0,1,6.0,33.0,2.0,6.0,1.0,124.0,6,6.0,2.0,4,1,0,0,0,16,6,0,109,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36673,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_5738/local_log.log,2320,4,16,1,0,1724,1,1,28,22,4,4,4,1,1,1,0,14.0,37.0,2.0,6.0,1.0,100.0,4,0.0,1.0,4,1,0,0,0,16,0,0,836,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36674,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_5486/local_log.log,3044,4,16,1,0,1314,1,1,32,26,5,5,5,1,1,1,0,18.0,42.0,2.0,6.0,1.0,1.0,6,6.0,2.0,1,1,0,0,0,16,6,0,863,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36675,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_5486/local_log.log,1848,4,16,1,0,2164,1,1,20,18,3,3,3,1,0,0,0,12.0,32.0,2.0,6.0,1.0,237.0,4,0.0,2.0,1,1,0,0,0,16,0,0,153,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36676,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_2840/local_log.log,2980,4,16,1,0,1342,1,1,32,26,5,5,5,1,0,1,1,18.0,42.0,2.0,6.0,1.0,211.0,4,6.0,1.0,1,1,0,0,0,16,6,0,620,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36677,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_2840/local_log.log,2610,4,16,1,0,1532,1,1,28,22,4,4,4,1,1,1,0,14.0,37.0,2.0,6.0,1.0,196.0,4,0.0,1.0,1,1,0,0,0,16,0,0,587,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36678,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_6070/local_log.log,3558,4,16,1,0,1124,1,1,36,30,6,6,6,1,1,1,0,20.0,47.0,2.0,6.0,1.0,158.0,6,6.0,1.0,1,1,0,0,0,16,6,0,115,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36679,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_6070/local_log.log,628,4,16,1,0,6350,1,1,12,8,1,1,1,1,1,1,0,0.0,20.0,2.0,6.0,1.0,180.0,0,0.0,2.0,1,1,0,0,0,16,0,0,972,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36680,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_6234/local_log.log,3912,4,16,1,0,1022,1,1,40,34,7,7,7,1,1,1,0,24.0,52.0,2.0,6.0,1.0,66.0,6,4.0,2.0,4,1,0,0,0,16,6,0,923,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36681,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_6234/local_log.log,2732,4,16,1,0,1464,1,1,28,14,5,5,5,0,1,0,1,6.0,30.0,2.0,6.0,1.0,1.0,4,0.0,0.0,4,1,0,0,0,16,0,0,524,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36682,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_755/local_log.log,3642,4,16,1,0,1098,1,1,36,16,6,6,6,0,1,1,1,6.0,33.0,2.0,6.0,1.0,181.0,4,0.0,2.0,4,1,0,0,0,16,6,0,292,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36683,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_755/local_log.log,3188,4,16,1,0,1254,1,1,32,14,5,5,5,0,1,1,1,6.0,30.0,2.0,6.0,1.0,22.0,6,0.0,2.0,4,1,0,0,0,16,0,0,706,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36684,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_1377/local_log.log,3656,4,16,1,0,1094,1,1,36,16,6,6,6,0,1,1,0,6.0,33.0,2.0,6.0,1.0,52.0,4,6.0,0.0,2,1,0,0,0,16,6,0,370,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36685,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_1377/local_log.log,3532,4,16,1,0,1132,1,1,36,16,6,6,6,0,1,1,1,6.0,33.0,2.0,6.0,1.0,238.0,6,0.0,1.0,2,1,0,0,0,16,0,0,144,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36686,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_6418/local_log.log,2560,4,16,1,0,1562,1,1,28,12,4,4,4,0,0,1,0,4.0,27.0,2.0,6.0,1.0,86.0,6,6.0,2.0,2,1,0,0,0,16,6,0,396,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36687,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_6418/local_log.log,3780,4,16,1,0,1058,1,1,40,18,7,7,7,0,0,1,1,8.0,36.0,2.0,6.0,1.0,30.0,6,0.0,1.0,2,1,0,0,0,16,0,0,397,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36688,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_5594/local_log.log,4218,4,16,1,0,948,1,1,40,18,7,7,7,0,0,1,0,8.0,36.0,2.0,6.0,1.0,165.0,4,6.0,2.0,4,1,0,0,0,16,6,0,538,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36689,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_5594/local_log.log,1776,4,16,1,0,2250,1,1,20,18,3,3,3,1,1,0,1,12.0,32.0,2.0,6.0,1.0,252.0,4,4.0,0.0,4,1,0,0,0,16,0,0,140,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36690,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_6030/local_log.log,2012,4,16,1,0,1988,1,1,22,10,3,3,3,0,1,1,1,4.0,24.0,2.0,6.0,1.0,33.0,4,0.0,2.0,1,1,0,0,0,16,6,0,187,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36691,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_6030/local_log.log,4000,4,16,1,0,1000,1,1,36,34,7,7,7,1,1,0,1,24.0,52.0,2.0,6.0,1.0,129.0,6,4.0,2.0,1,1,0,0,0,16,0,0,611,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36692,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_6210/local_log.log,3960,4,16,1,0,1010,1,1,40,34,7,7,7,1,0,1,0,24.0,52.0,2.0,6.0,1.0,140.0,6,6.0,0.0,4,1,0,0,0,16,6,0,692,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36693,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_6210/local_log.log,3912,4,16,1,0,1022,1,1,36,18,7,7,7,0,1,0,1,8.0,36.0,2.0,6.0,1.0,163.0,6,0.0,0.0,4,1,0,0,0,16,0,0,788,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36694,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_2768/local_log.log,1908,4,16,1,0,2096,1,1,22,10,3,3,3,0,1,1,0,4.0,24.0,2.0,6.0,1.0,85.0,4,0.0,1.0,4,1,0,0,0,16,6,0,937,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36695,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4X_X16_1to2/BLM/run_2768/local_log.log,1988,4,16,1,0,2012,1,1,22,10,3,3,3,0,1,1,1,4.0,24.0,2.0,6.0,1.0,136.0,4,6.0,1.0,4,1,0,0,0,16,0,0,470,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
