,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iSARLogicMode,MinorMode_iProductionTestMode,MinorMode_iFWModeDebug,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iClkGatingMode,csr_RdqsPre,csr_WCKMode,tWCKENL_FS,tWCKPRE_Toggle_WR,csr_RpstMode,csr_RECC,csr_CKR,csr_BkOrg,csr_WCK_FM,tWCKENL_RD,csr_WECC,csr_CkMode,csr_WCK2DQIIntervalTimerRunTimeSetting,tWCKPST,tWCKPRE_Static,csr_RdqsPst,tWCKENL_WR,BumpReMapCA_6,tWCKPRE_Toggle_FS,csr_WCK2DQOIntervalTimerRunTimeSetting,tWCKPRE_Toggle_RD,csr_WckPst
25,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_WDQScontrol_X8_1to2_4x/Stress/run_2019/local_log.log,4264,4,8,1,0,938,1,1,40,18,7,7,7,0,1,0,1,8.0,36.0,2.0,6.0,1.0,162.0,6,0.0,0.0,4,1,1,0,0,16,0,0,673,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_WDQScontrol_X8_1to2_4x/Stress/run_2256/local_log.log,4264,4,8,1,0,938,1,1,44,34,7,7,7,1,1,1,1,24.0,52.0,1.0,6.0,1.0,42.0,6,4.0,0.0,1,1,1,0,0,16,0,0,354,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_WDQScontrol_X8_1to2_4x/Stress/run_2256/local_log.log,4264,4,8,1,0,938,1,1,44,34,7,7,7,1,0,1,1,24.0,52.0,1.0,6.0,1.0,246.0,6,0.0,1.0,1,1,1,0,0,16,0,0,553,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_WDQScontrol_X8_1to2_4x/Stress/run_1772/local_log.log,4264,4,8,1,0,938,1,1,40,18,7,7,7,0,0,0,1,8.0,36.0,2.0,6.0,1.0,80.0,4,6.0,2.0,1,1,1,0,0,16,0,0,306,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_WDQScontrol_X8_1to2_4x/Stress/run_1772/local_log.log,4264,4,8,1,0,938,1,1,40,34,7,7,7,1,1,0,1,24.0,52.0,2.0,6.0,1.0,201.0,4,4.0,2.0,1,1,1,0,0,16,0,0,682,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_WDQScontrol_X8_1to2_4x/Stress/run_2432/local_log.log,4264,4,8,1,0,938,1,1,44,34,7,7,7,1,0,1,0,24.0,52.0,0.0,6.0,1.0,175.0,6,4.0,1.0,1,1,1,0,0,16,0,0,576,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_WDQScontrol_X8_1to2_4x/Stress/run_2432/local_log.log,4264,4,8,1,0,938,1,1,44,34,7,7,7,1,1,1,0,24.0,52.0,0.0,6.0,1.0,115.0,4,6.0,2.0,1,1,1,0,0,16,0,0,149,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_WDQScontrol_X8_1to2_4x/Stress/run_1501/local_log.log,4264,4,8,1,0,938,1,1,44,34,7,7,7,1,1,1,0,24.0,52.0,2.0,6.0,1.0,6.0,6,6.0,1.0,1,1,1,0,0,16,0,0,246,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_WDQScontrol_X8_1to2_4x/Stress/run_1501/local_log.log,4264,4,8,1,0,938,1,1,44,34,7,7,7,1,0,1,0,24.0,52.0,2.0,6.0,1.0,202.0,6,6.0,2.0,1,1,1,0,0,16,0,0,219,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_X8_1to4_pipes_case3_PIPE_SH_EN__PIPE_SH_DQS_EN/FreqRanges_MultiRank/run_1993/local_log.log,1460,4,8,0,0,5472,1,1,16,8,2,2,2,0,0,0,0,0.0,21.0,2.0,6.0,1.0,129.0,0,0.0,1.0,4,1,0,0,0,16,0,0,550,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_X8_1to4_pipes_case3_PIPE_SH_EN__PIPE_SH_DQS_EN/FreqRanges_MultiRank/run_1993/local_log.log,1168,4,8,0,0,6840,1,1,18,12,2,2,2,1,0,1,1,6.0,25.0,2.0,6.0,1.0,176.0,4,4.0,1.0,4,1,0,0,0,16,0,0,692,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_X8_1to4_pipes_case3_PIPE_SH_EN__PIPE_SH_DQS_EN/FreqRanges_MultiRank/run_2230/local_log.log,938,4,8,0,0,8512,1,1,12,6,1,1,1,0,1,1,1,0.0,18.0,2.0,6.0,1.0,25.0,0,6.0,2.0,2,1,0,0,0,16,0,0,724,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_X8_1to4_pipes_case3_PIPE_SH_EN__PIPE_SH_DQS_EN/FreqRanges_MultiRank/run_2230/local_log.log,564,4,8,0,0,14136,1,1,10,8,1,1,1,1,0,0,1,0.0,20.0,2.0,6.0,1.0,121.0,0,6.0,2.0,2,1,0,0,0,16,0,0,663,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_X8_1to4_pipes_case3_PIPE_SH_EN__PIPE_SH_DQS_EN/FreqRanges_MultiRank/run_1469/local_log.log,2616,4,8,0,0,3056,1,1,26,12,4,4,4,0,0,0,0,4.0,27.0,2.0,6.0,1.0,61.0,4,0.0,1.0,2,1,0,0,0,16,0,0,949,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_X8_1to4_pipes_case3_PIPE_SH_EN__PIPE_SH_DQS_EN/FreqRanges_MultiRank/run_1469/local_log.log,2332,4,8,0,0,3428,1,1,30,12,4,4,4,0,0,1,0,4.0,27.0,2.0,6.0,1.0,97.0,4,6.0,0.0,2,1,0,0,0,16,0,0,745,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_X8_1to4_pipes_case3_PIPE_SH_EN__PIPE_SH_DQS_EN/FreqRanges_MultiRank/run_875/local_log.log,3252,4,8,0,0,2460,1,1,36,30,6,6,6,1,1,0,1,20.0,47.0,2.0,6.0,1.0,66.0,4,4.0,2.0,2,1,0,0,0,16,0,0,936,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_X8_1to4_pipes_case3_PIPE_SH_EN__PIPE_SH_DQS_EN/FreqRanges_MultiRank/run_875/local_log.log,3210,4,8,0,0,2492,1,1,40,30,6,6,6,1,0,1,1,20.0,47.0,2.0,6.0,1.0,253.0,4,0.0,2.0,2,1,0,0,0,16,0,0,989,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_X8_1to4_pipes_case3_PIPE_SH_EN__PIPE_SH_DQS_EN/FreqRanges_MultiRank/run_532/local_log.log,3780,4,8,0,0,2116,1,1,40,34,7,7,7,1,1,0,1,24.0,52.0,2.0,6.0,1.0,6.0,6,6.0,0.0,2,1,0,0,0,16,0,0,659,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_X8_1to4_pipes_case3_PIPE_SH_EN__PIPE_SH_DQS_EN/FreqRanges_MultiRank/run_532/local_log.log,3928,4,8,0,0,2036,1,1,44,18,7,7,7,0,0,1,0,8.0,36.0,2.0,6.0,1.0,175.0,6,6.0,2.0,2,1,0,0,0,16,0,0,132,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_X8_1to4_pipes_case3_PIPE_SH_EN__PIPE_SH_DQS_EN/FreqRanges_MultiRank/run_1186/local_log.log,2976,4,8,0,0,2688,1,1,36,26,5,5,5,1,0,1,0,18.0,42.0,2.0,6.0,1.0,15.0,4,0.0,2.0,4,1,0,0,0,16,0,0,512,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_X8_1to4_pipes_case3_PIPE_SH_EN__PIPE_SH_DQS_EN/FreqRanges_MultiRank/run_1186/local_log.log,2922,4,8,0,0,2736,1,1,36,26,5,5,5,1,0,1,1,18.0,42.0,2.0,6.0,1.0,240.0,6,6.0,1.0,4,1,0,0,0,16,0,0,665,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_X8_1to4_pipes_case3_PIPE_SH_EN__PIPE_SH_DQS_EN/FreqRanges_MultiRank/run_94/local_log.log,4264,4,8,0,0,1876,1,1,44,18,7,7,7,0,0,1,1,8.0,36.0,2.0,6.0,1.0,198.0,4,4.0,1.0,4,1,0,0,0,16,0,0,310,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_X8_1to4_pipes_case3_PIPE_SH_EN__PIPE_SH_DQS_EN/FreqRanges_MultiRank/run_94/local_log.log,4264,4,8,0,0,1876,1,1,44,34,7,7,7,1,0,1,1,24.0,52.0,2.0,6.0,1.0,141.0,6,0.0,2.0,4,1,0,0,0,16,0,0,812,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_X8_1to4_pipes_case3_PIPE_SH_EN__PIPE_SH_DQS_EN/FreqRanges_MultiRank/run_1740/local_log.log,1978,4,8,0,0,4044,1,1,22,10,3,3,3,0,0,0,1,4.0,24.0,2.0,6.0,1.0,156.0,6,4.0,1.0,4,1,0,0,0,16,0,0,545,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/datapath_tests/ch1_X8_1to4_pipes_case3_PIPE_SH_EN__PIPE_SH_DQS_EN/FreqRanges_MultiRank/run_1740/local_log.log,1808,4,8,0,0,4420,1,1,22,18,3,3,3,1,0,0,1,12.0,32.0,2.0,6.0,1.0,116.0,6,4.0,1.0,4,1,0,0,0,16,0,0,847,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
