Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iClkGatingMode
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to4_x8_1fsp_retrain/Retrain_FT_DRAM_counter/run_164/local_log.log,3,3338,4,8,0,0,2396,1,1,36,30,6,6,6,1,1,0,0,20,47,2,6,1,75,6,4,0,1,1,0,0,0,16,0,0,212,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to4_x8_1fsp_retrain/Retrain_FT_RetrainMode/run_334/local_log.log,3,1812,4,8,0,0,4412,1,1,24,18,3,3,3,1,1,1,0,12,32,2,6,1,168,6,6,0,1,1,0,0,0,16,0,0,580,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to4_x8_1fsp_retrain/Retrain_FT_RetrainMode/run_334/local_log.log,3,2824,4,8,0,0,2832,1,1,32,26,5,5,5,1,0,0,1,18,42,2,6,1,215,6,4,0,1,1,0,0,0,16,0,0,284,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_start_sign/run_409/local_log.log,3,4264,4,16,1,0,938,1,1,40,34,7,7,7,1,1,1,1,24,52,2,6,1,192,4,4,1,2,1,0,0,0,16,0,0,492,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_start_sign/run_409/local_log.log,3,4264,4,16,1,0,938,1,1,36,34,7,7,7,1,1,0,1,24,52,2,6,1,120,4,6,2,2,1,0,0,0,16,0,0,776,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_103/local_log.log,3,1320,4,16,1,0,3026,1,1,14,8,2,2,2,0,0,0,1,0,21,2,6,1,65,0,4,2,4,1,0,0,0,16,0,0,966,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_103/local_log.log,3,948,4,16,1,0,4212,1,1,12,6,1,1,1,0,0,1,0,0,18,2,6,1,67,0,4,0,4,1,0,0,0,16,0,0,244,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_313/local_log.log,3,2436,4,16,1,0,1642,1,1,24,12,4,4,4,0,0,0,1,4,27,2,6,1,100,6,4,0,2,1,0,0,0,16,0,0,933,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_313/local_log.log,3,1406,4,16,1,0,2842,1,1,14,12,2,2,2,1,0,0,0,6,25,2,6,1,130,4,4,2,2,1,0,0,0,16,0,0,942,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_174/local_log.log,3,4264,4,8,0,0,1876,1,1,40,18,7,7,7,0,0,0,0,8,36,2,6,1,148,6,4,0,1,1,0,0,0,16,0,0,257,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_174/local_log.log,3,538,4,8,0,0,14816,1,1,10,6,1,1,1,0,0,0,0,0,18,2,6,1,168,0,6,1,1,1,0,0,0,16,0,0,120,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to4_x8_1fsp_tdqsck_limited/Retrain_FT_UI_limit/run_171/local_log.log,3,4236,4,8,0,0,1888,1,1,44,34,7,7,7,1,1,1,0,24,52,2,6,1,149,4,0,0,4,1,0,0,0,16,0,0,168,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to4_x8_1fsp_tdqsck_limited/Retrain_FT_UI_limit/run_171/local_log.log,3,1846,4,8,0,0,4332,1,1,22,18,3,3,3,1,0,0,1,12,32,2,6,1,126,4,6,2,4,1,0,0,0,16,0,0,582,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to2_x8_2fsp/system2/run_73/local_log.log,3,4264,4,8,1,0,938,1,1,44,34,7,7,7,1,1,1,0,24,52,2,6,1,103,4,0,2,4,1,0,0,0,16,0,0,213,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to2_x8_2fsp/system2/run_73/local_log.log,3,538,4,8,1,0,7408,1,1,10,6,1,1,1,0,1,0,1,0,18,2,6,1,64,0,6,1,4,1,0,0,0,16,0,0,831,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_1to4_x8_2fsp_SWIZZLE_RANDOM_BYTE_SWAP/system2/run_157/local_log.log,3,3278,4,8,0,0,2440,1,1,36,30,6,6,6,1,0,0,1,20,47,2,6,1,100,6,0,1,1,1,0,0,0,16,0,0,723,15,15,3,0,8,1,4,0,1,6,7,8,9,5,1,2,4,3,0,0,1,2,5,8,0,7,6,4,1,3,1,1,0,0,1,3,7,2,8,6,4,5,0,0,0,0,2,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_1to4_x8_2fsp_SWIZZLE_RANDOM_BYTE_SWAP/system2/run_157/local_log.log,3,3890,4,8,0,0,2056,1,1,44,34,7,7,7,1,1,1,0,24,52,2,6,1,225,4,6,2,1,1,0,0,0,16,0,0,643,15,15,3,0,8,1,4,0,1,6,7,8,9,5,1,2,4,3,0,0,1,2,5,8,0,7,6,4,1,3,1,1,0,0,1,3,7,2,8,6,4,5,0,0,0,0,2,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_1to4_x8_2fsp_SWIZZLE_RANDOM/system2/run_153/local_log.log,3,3184,4,8,0,0,2512,1,1,32,14,5,5,5,0,1,0,0,6,30,2,6,1,47,4,0,0,1,1,0,0,0,16,0,0,317,15,15,3,0,8,1,4,0,1,6,7,8,9,5,2,4,3,1,0,1,0,3,2,1,8,6,0,7,5,4,1,1,1,3,1,5,2,8,0,4,7,6,0,0,0,0,2,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_1to4_x8_2fsp_SWIZZLE_RANDOM/system2/run_153/local_log.log,3,764,4,8,0,0,10444,1,1,10,8,1,1,1,1,0,0,1,0,20,2,6,1,36,0,0,2,1,1,0,0,0,16,0,0,222,15,15,3,0,8,1,4,0,1,6,7,8,9,5,2,4,3,1,0,1,0,3,2,1,8,6,0,7,5,4,1,1,1,3,1,5,2,8,0,4,7,6,0,0,0,0,2,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_MultiRank/run_289/local_log.log,3,4264,4,16,1,0,938,1,1,40,18,7,7,7,0,1,1,1,8,36,2,6,1,150,6,0,0,2,1,0,0,0,16,0,0,542,15,15,3,0,8,1,4,0,1,6,7,8,9,0,5,3,2,4,1,0,0,4,3,1,8,5,0,6,2,7,0,1,1,2,8,7,5,4,6,1,3,0,1,1,0,0,2,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_MultiRank/run_289/local_log.log,3,4264,4,16,1,0,938,1,1,36,18,7,7,7,0,0,0,1,8,36,2,6,1,225,6,0,0,2,1,0,0,0,16,0,0,949,15,15,3,0,8,1,4,0,1,6,7,8,9,0,5,3,2,4,1,0,0,4,3,1,8,5,0,6,2,7,0,1,1,2,8,7,5,4,6,1,3,0,1,1,0,0,2,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_392/local_log.log,3,3090,4,16,1,0,1294,1,1,28,14,5,5,5,0,0,0,1,6,30,2,6,1,10,4,6,0,1,1,0,0,0,16,0,0,128,15,15,3,0,8,1,4,0,1,6,7,8,9,0,2,1,4,3,5,0,0,5,7,2,0,8,6,3,4,1,1,1,1,6,4,2,8,3,7,5,1,0,0,1,0,0,1,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_392/local_log.log,3,1142,4,16,1,0,3498,1,1,14,8,2,2,2,0,0,0,1,0,21,2,6,1,232,0,6,1,1,1,0,0,0,16,0,0,613,15,15,3,0,8,1,4,0,1,6,7,8,9,0,2,1,4,3,5,0,0,5,7,2,0,8,6,3,4,1,1,1,1,6,4,2,8,3,7,5,1,0,0,1,0,0,1,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_SingleRank/run_44/local_log.log,3,4264,4,16,1,0,938,1,1,36,34,7,7,7,1,0,0,0,24,52,2,6,1,233,4,0,0,1,1,0,0,0,16,0,0,252,15,15,3,0,8,1,4,0,1,6,7,8,9,1,2,3,4,5,0,0,0,6,1,3,7,0,8,4,5,2,0,0,1,0,8,1,6,3,7,5,2,4,0,0,0,0,2,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_SingleRank/run_44/local_log.log,3,4264,4,16,1,0,938,1,1,40,34,7,7,7,1,0,1,1,24,52,2,6,1,255,6,4,0,1,1,0,0,0,16,0,0,993,15,15,3,0,8,1,4,0,1,6,7,8,9,1,2,3,4,5,0,0,0,6,1,3,7,0,8,4,5,2,0,0,1,0,8,1,6,3,7,5,2,4,0,0,0,0,2,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_X16_1to4_SWIZZLE_RANDOM_BYTE_SWAP/FreqRanges_MultiRank/run_276/local_log.log,3,4264,4,16,0,0,1876,1,1,40,18,7,7,7,0,0,1,0,8,36,2,6,1,219,6,6,1,2,1,0,0,0,16,0,0,357,15,15,3,0,8,1,4,0,1,6,7,8,9,1,0,2,5,3,4,0,1,3,0,6,4,1,5,2,7,8,0,1,0,2,5,8,0,4,3,1,6,7,1,1,0,0,0,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_X16_1to4_SWIZZLE_RANDOM_BYTE_SWAP/FreqRanges_MultiRank/run_276/local_log.log,3,4264,4,16,0,0,1876,1,1,40,18,7,7,7,0,0,1,0,8,36,2,6,1,15,6,6,1,2,1,0,0,0,16,0,0,134,15,15,3,0,8,1,4,0,1,6,7,8,9,1,0,2,5,3,4,0,1,3,0,6,4,1,5,2,7,8,0,1,0,2,5,8,0,4,3,1,6,7,1,1,0,0,0,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_X16_1to4_SWIZZLE_RANDOM_BYTE_SWAP/DMI_DBI/run_382/local_log.log,3,3210,4,16,0,0,2492,1,1,32,30,6,6,6,1,0,0,1,20,47,2,6,1,123,6,0,0,2,1,0,0,0,16,0,0,631,15,15,3,0,8,1,4,0,1,6,7,8,9,0,2,4,3,5,1,1,1,1,5,0,2,4,6,3,8,7,0,1,0,0,6,8,4,1,7,2,5,3,0,1,0,0,2,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_X16_1to4_SWIZZLE_RANDOM_BYTE_SWAP/DMI_DBI/run_382/local_log.log,3,3882,4,16,0,0,2060,1,1,36,18,7,7,7,0,0,0,1,8,36,2,6,1,59,6,0,1,2,1,0,0,0,16,0,0,479,15,15,3,0,8,1,4,0,1,6,7,8,9,0,2,4,3,5,1,1,1,1,5,0,2,4,6,3,8,7,0,1,0,0,6,8,4,1,7,2,5,3,0,1,0,0,2,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_X16_1to4_SWIZZLE_RANDOM_BYTE_SWAP/FreqRanges_SingleRank/run_19/local_log.log,3,4264,4,16,0,0,1876,1,1,36,34,7,7,7,1,0,0,1,24,52,2,6,1,79,4,4,0,1,1,0,0,0,16,0,0,951,15,15,3,0,8,1,4,0,1,6,7,8,9,5,4,0,3,1,2,1,1,0,1,6,7,4,3,2,5,8,1,1,0,3,7,0,5,6,4,2,1,8,0,0,0,0,2,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_X16_1to4_SWIZZLE_RANDOM_BYTE_SWAP/FreqRanges_SingleRank/run_19/local_log.log,3,4264,4,16,0,0,1876,1,1,36,34,7,7,7,1,1,0,1,24,52,2,6,1,35,6,6,2,1,1,0,0,0,16,0,0,597,15,15,3,0,8,1,4,0,1,6,7,8,9,5,4,0,3,1,2,1,1,0,1,6,7,4,3,2,5,8,1,1,0,3,7,0,5,6,4,2,1,8,0,0,0,0,2,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_X16_1to4_TSS_REMOVE_SWIZZLE_MUX/FreqRanges_MultiRank/run_24/local_log.log,3,4264,4,16,0,0,1876,1,1,40,18,7,7,7,0,1,1,1,8,36,2,6,1,140,4,6,0,4,1,0,0,0,16,0,0,695,15,15,3,0,8,1,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_X16_1to4_TSS_REMOVE_SWIZZLE_MUX/FreqRanges_MultiRank/run_24/local_log.log,3,4264,4,16,0,0,1876,1,1,40,18,7,7,7,0,1,1,1,8,36,2,6,1,30,6,4,2,4,1,0,0,0,16,0,0,943,15,15,3,0,8,1,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_1to2_x8_1fsp_SWIZZLE_RANDOM_BYTE_SWAP/system1/run_129/local_log.log,3,1624,4,8,1,0,2462,1,1,24,18,3,3,3,1,0,1,0,12,32,2,6,1,202,4,4,2,1,1,0,0,0,16,0,0,960,15,15,3,0,8,1,4,0,1,6,7,8,9,2,4,1,3,5,0,0,1,2,1,7,4,8,3,6,5,0,0,1,0,3,5,4,1,6,0,7,2,8,1,1,0,0,2,0,0,0,0,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_1to2_x8_1fsp_SWIZZLE_RANDOM_BYTE_SWAP/system1/run_129/local_log.log,3,1704,4,8,1,0,2346,1,1,22,10,3,3,3,0,1,0,0,4,24,2,6,1,11,6,4,0,1,1,0,0,0,16,0,0,725,15,15,3,0,8,1,4,0,1,6,7,8,9,2,4,1,3,5,0,0,1,2,1,7,4,8,3,6,5,0,0,1,0,3,5,4,1,6,0,7,2,8,1,1,0,0,2,0,0,0,0,1,,,,
