Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,csr_DVFSC,tWCKENL_WR,tWCKENL_RD,tWCKENL_FS,tWCKPRE_Static,tWCKPRE_Toggle_WR,tWCKPRE_Toggle_RD,tWCKPRE_Toggle_FS,tWCKPST,csr_CkMode,csr_BkOrg,csr_RdqsPst,csr_RdqsPre,csr_WckPst,csr_RpstMode,csr_WCK_FM,csr_CKR,csr_WCKMode,csr_RECC,csr_WECC,csr_WCK2DQIIntervalTimerRunTimeSetting,csr_WCK2DQOIntervalTimerRunTimeSetting,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCA_6,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iSARLogicMode,MinorMode_iClkGatingMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iFWModeDebug
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1395/local_log.log,3,4672,5,16,0,0,1710,2,1,16,8,4,4,4,0,1,1,1,0,1,3,1,4,4,10,12,5,0,2,1,1,1,0,0,1,0,0,0,221,137,0,6,1,4,1,0,0,0,16,0,0,957,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1051/local_log.log,3,2896,5,16,0,0,2756,2,1,12,8,2,2,2,1,1,1,1,1,3,3,1,2,4,8,10,5,0,2,1,1,1,0,0,1,0,0,0,206,234,6,0,0,2,1,0,0,0,16,0,0,939,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1051/local_log.log,3,2896,5,16,0,0,2756,2,1,12,8,2,2,2,1,1,1,1,1,3,3,1,2,4,8,10,5,0,2,1,1,1,0,0,1,0,0,0,208,233,0,6,1,2,1,0,0,0,16,0,0,426,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1645/local_log.log,3,2464,5,16,0,0,3238,2,1,10,8,2,2,2,1,1,1,1,0,3,1,1,2,4,8,8,5,0,2,1,1,1,0,0,1,0,0,0,242,20,4,6,2,2,1,0,0,0,16,0,0,367,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1645/local_log.log,3,2424,5,16,0,0,3290,2,1,10,8,2,2,2,1,1,1,1,0,3,1,1,2,4,8,8,5,0,2,1,1,1,0,0,1,0,0,0,92,207,4,0,1,2,1,0,0,0,16,0,0,943,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1599/local_log.log,3,1520,5,16,0,0,5236,2,1,8,6,1,1,1,1,1,1,1,0,2,0,0,2,3,7,7,5,0,2,1,1,1,0,0,1,0,0,0,74,212,6,0,0,4,1,0,0,0,16,0,0,801,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1599/local_log.log,3,1512,5,16,0,0,5264,2,1,8,6,1,1,1,1,1,1,1,0,2,0,0,2,3,7,7,5,0,2,1,1,1,0,0,1,0,0,0,227,219,6,0,0,4,1,0,0,0,16,0,0,140,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1533/local_log.log,3,984,5,16,0,0,8066,2,1,6,4,0,0,0,1,1,1,1,0,1,0,0,1,3,6,6,5,0,2,1,1,1,0,0,1,0,0,0,162,189,4,4,0,1,1,0,0,0,16,0,0,907,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1533/local_log.log,3,856,5,16,0,0,9260,2,1,6,4,0,0,0,1,1,1,1,0,1,0,0,1,3,6,6,5,0,2,1,1,1,0,0,1,0,0,0,47,211,0,6,1,1,1,0,0,0,16,0,0,557,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_678/local_log.log,3,1688,5,16,0,0,4718,2,1,8,6,1,1,1,1,1,1,1,0,2,0,0,2,3,7,7,5,0,2,1,1,1,0,0,1,0,0,0,88,71,0,0,2,4,1,0,0,0,16,0,0,625,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_678/local_log.log,3,1960,5,16,0,0,4066,2,1,8,6,1,1,1,1,1,1,1,0,2,0,0,2,3,7,7,5,0,2,1,1,1,0,0,1,0,0,0,218,18,4,6,0,4,1,0,0,0,16,0,0,479,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_404/local_log.log,3,3648,5,16,0,0,2190,2,1,14,8,3,3,3,0,1,1,1,0,2,4,1,3,4,8,11,5,0,2,1,1,1,0,0,1,0,0,0,170,41,6,4,0,4,1,0,0,0,16,0,0,950,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_404/local_log.log,3,5232,5,16,0,0,1528,2,1,16,8,4,4,4,0,1,1,1,0,1,3,1,4,4,10,12,5,0,2,1,1,1,0,0,1,0,0,0,7,71,6,6,0,4,1,0,0,0,16,0,0,176,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1836/local_log.log,3,640,5,16,0,0,12500,2,1,6,4,0,0,0,1,1,1,1,1,1,0,0,1,3,6,6,5,0,2,1,1,1,0,0,1,0,0,0,10,153,4,0,2,4,1,0,0,0,16,0,0,901,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1836/local_log.log,3,536,5,16,0,0,14706,2,1,6,4,0,0,0,1,1,1,1,1,1,0,0,1,3,6,6,5,0,2,1,1,1,0,0,1,0,0,0,219,47,0,6,1,4,1,0,0,0,16,0,0,374,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1844/local_log.log,3,1600,5,16,0,0,5000,2,1,10,6,1,1,1,1,1,1,1,1,2,2,0,2,3,7,9,5,0,2,1,1,1,0,0,1,0,0,0,141,21,6,0,1,2,1,0,0,0,16,0,0,783,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1844/local_log.log,3,1584,5,16,0,0,5026,2,1,10,6,1,1,1,1,1,1,1,1,2,2,0,2,3,7,9,5,0,2,1,1,1,0,0,1,0,0,0,104,180,4,6,0,2,1,0,0,0,16,0,0,474,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1319/local_log.log,3,3080,5,16,0,0,2592,2,1,10,6,2,2,2,0,1,1,1,0,1,1,1,2,4,8,8,5,0,2,1,1,1,0,0,1,0,0,0,21,198,6,0,1,2,1,0,0,0,16,0,0,996,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1319/local_log.log,3,2480,5,16,0,0,3216,2,1,10,6,2,2,2,0,1,1,1,0,1,1,1,2,4,8,8,5,0,2,1,1,1,0,0,1,0,0,0,151,223,0,6,0,2,1,0,0,0,16,0,0,755,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1725/local_log.log,3,5320,5,16,0,0,1502,2,1,16,14,4,4,4,1,1,1,1,0,7,3,1,4,4,10,12,5,0,2,1,1,1,0,0,1,0,0,0,122,179,4,0,2,1,1,0,0,0,16,0,0,172,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1725/local_log.log,3,4744,5,16,0,0,1684,2,1,16,14,4,4,4,1,1,1,1,0,7,3,1,4,4,10,12,5,0,2,1,1,1,0,0,1,0,0,0,47,13,0,4,2,1,1,0,0,0,16,0,0,153,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1042/local_log.log,3,1304,5,16,0,0,6098,2,1,10,6,1,1,1,1,1,1,1,1,2,2,0,2,3,7,9,5,0,2,1,1,1,0,0,1,0,0,0,27,255,4,4,0,2,1,0,0,0,16,0,0,923,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_1042/local_log.log,3,1696,5,16,0,0,4696,2,1,10,6,1,1,1,1,1,1,1,1,2,2,0,2,3,7,9,5,0,2,1,1,1,0,0,1,0,0,0,75,220,4,0,1,2,1,0,0,0,16,0,0,289,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_964/local_log.log,3,1200,5,16,0,0,6624,2,1,10,4,1,1,1,0,1,1,1,1,0,2,0,2,3,7,9,5,0,2,1,1,1,0,0,1,0,0,0,249,1,6,6,2,1,1,0,0,0,16,0,0,318,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_964/local_log.log,3,496,5,16,0,0,15874,2,1,6,4,0,0,0,0,1,1,1,1,1,0,0,1,3,6,6,5,0,2,1,1,1,0,0,1,0,0,0,183,110,6,0,0,1,1,0,0,0,16,0,0,310,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_294/local_log.log,3,2272,5,16,0,0,3510,2,1,10,6,2,2,2,0,1,1,1,0,1,1,1,2,4,8,8,5,0,2,1,1,1,0,0,1,0,0,0,166,110,6,0,0,1,1,0,0,0,16,0,0,144,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/WL/run_294/local_log.log,3,2360,5,16,0,0,3380,2,1,10,6,2,2,2,0,1,1,1,0,1,1,1,2,4,8,8,5,0,2,1,1,1,0,0,1,0,0,0,178,196,0,0,0,1,1,0,0,0,16,0,0,895,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/FreqRanges_MultiRank/run_1447/local_log.log,3,2840,5,16,0,0,2810,2,1,10,6,2,2,2,0,1,1,1,0,1,1,1,2,4,8,8,5,0,2,1,1,1,0,0,1,0,0,0,243,50,0,6,2,2,1,0,0,0,16,0,0,974,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/FreqRanges_MultiRank/run_1447/local_log.log,3,2912,5,16,0,0,2740,2,1,10,6,2,2,2,0,1,1,1,0,1,1,1,2,4,8,8,5,0,2,1,1,1,0,0,1,0,0,0,80,193,4,6,0,2,1,0,0,0,16,0,0,810,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/FreqRanges_MultiRank/run_2858/local_log.log,3,5568,5,16,0,0,1436,2,1,20,10,5,5,5,0,1,1,1,0,3,7,2,4,4,10,15,5,0,2,1,1,1,0,0,1,0,0,0,72,0,0,4,2,1,1,0,0,0,16,0,0,483,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/FreqRanges_MultiRank/run_2858/local_log.log,3,5992,5,16,0,0,1334,2,1,20,10,5,5,5,0,1,1,1,0,3,7,2,4,4,10,15,5,0,2,1,1,1,0,0,1,0,0,0,92,226,4,6,0,1,1,0,0,0,16,0,0,530,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/FreqRanges_MultiRank/run_2200/local_log.log,3,1488,5,16,0,0,5348,2,1,8,4,1,1,1,0,1,1,1,0,0,0,0,2,3,7,7,5,0,2,1,1,1,0,0,1,0,0,0,167,108,6,6,0,2,1,0,0,0,16,0,0,360,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/datapath_tests/LP5_ch1_X16_1to2/FreqRanges_MultiRank/run_2200/local_log.log,3,2096,5,16,0,0,3804,2,1,8,4,1,1,1,0,1,1,1,0,0,0,0,2,3,7,7,5,0,2,1,1,1,0,0,1,0,0,0,109,243,0,0,2,2,1,0,0,0,16,0,0,872,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,
