,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,csr_DVFSC,tWCKENL_WR,tWCKENL_RD,tWCKENL_FS,tWCKPRE_Static,tWCKPRE_Toggle_WR,tWCKPRE_Toggle_RD,tWCKPRE_Toggle_FS,tWCKPST,csr_CkMode,csr_BkOrg,csr_RdqsPst,csr_RdqsPre,csr_WckPst,csr_RpstMode,csr_WCK_FM,csr_CKR,csr_WCKMode,csr_RECC,csr_WECC,csr_WCK2DQIIntervalTimerRunTimeSetting,csr_WCK2DQOIntervalTimerRunTimeSetting,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCA_6,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,tWDQS_off,csr_BL,csr_RPST,csr_DQSIntervalTimerRunTime,tWDQS_on,csr_PDDS
6310,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_MultiRank/run_5301/local_log.log,1632,4,8,0,0,4896,1,1,22,10,3,3,3,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,4,0,1,2,2,0,0,0,16,6,0,802,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,2.0,24.0,2.0,1.0,203.0,4.0,6.0
6311,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_MultiRank/run_5301/local_log.log,2118,4,8,0,0,3776,1,1,24,10,3,3,3,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,4,4,0,2,2,0,0,0,16,0,0,922,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,2.0,24.0,2.0,1.0,245.0,4.0,6.0
6312,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_MultiRank/run_4151/local_log.log,1238,4,8,0,0,6452,1,1,16,12,2,2,2,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,4,6,0,4,2,0,0,0,16,6,0,156,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,2.0,25.0,2.0,1.0,183.0,6.0,6.0
6313,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_MultiRank/run_4151/local_log.log,1488,4,8,0,0,5372,1,1,16,12,2,2,2,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,4,0,1,4,2,0,0,0,16,0,0,843,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,2.0,25.0,2.0,1.0,135.0,6.0,6.0
6314,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_MultiRank/run_1287/local_log.log,3024,4,8,0,0,2644,1,1,36,14,5,5,5,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,6,6,1,2,2,0,0,0,16,6,0,558,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,2.0,30.0,2.0,1.0,81.0,6.0,6.0
6315,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_MultiRank/run_1287/local_log.log,3188,4,8,0,0,2508,1,1,32,26,5,5,5,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,4,6,0,2,2,0,0,0,16,0,0,411,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,2.0,42.0,2.0,1.0,233.0,18.0,6.0
6316,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_MultiRank/run_4893/local_log.log,4016,4,8,0,0,1992,1,1,44,34,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,6,0,0,2,2,0,0,0,16,6,0,313,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,2.0,52.0,2.0,1.0,126.0,24.0,6.0
6317,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_MultiRank/run_4893/local_log.log,3976,4,8,0,0,2012,1,1,44,34,7,7,7,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,6,4,2,2,2,0,0,0,16,0,0,425,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,2.0,52.0,2.0,1.0,36.0,24.0,6.0
6318,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/system/run_351/local_log.log,2698,4,8,0,0,2964,1,1,32,14,5,5,5,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,6,6,2,1,2,0,0,0,16,6,0,790,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,2.0,30.0,2.0,1.0,72.0,6.0,6.0
6319,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/system/run_351/local_log.log,2984,4,8,0,0,2680,1,1,32,26,5,5,5,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,4,4,1,1,2,0,0,0,16,0,0,230,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,2.0,42.0,2.0,1.0,89.0,18.0,6.0
6320,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/system/run_3054/local_log.log,1894,4,8,0,0,4220,1,1,22,18,3,3,3,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,4,6,0,1,2,0,0,0,16,6,0,248,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,2.0,32.0,2.0,1.0,219.0,12.0,6.0
6321,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/system/run_3054/local_log.log,3656,4,8,0,0,2188,1,1,40,16,6,6,6,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,4,6,0,1,2,0,0,0,16,0,0,679,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,2.0,33.0,2.0,1.0,202.0,6.0,6.0
6322,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/system/run_705/local_log.log,2034,4,8,0,0,3932,1,1,22,18,3,3,3,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,6,4,1,4,2,0,0,0,16,6,0,417,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,2.0,32.0,2.0,1.0,73.0,12.0,6.0
6323,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/system/run_705/local_log.log,4056,4,8,0,0,1972,1,1,44,18,7,7,7,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,4,6,2,4,2,0,0,0,16,0,0,967,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,2.0,36.0,2.0,1.0,230.0,8.0,6.0
6324,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/system/run_4793/local_log.log,1976,4,8,0,0,4048,1,1,24,18,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,6,6,2,1,2,0,0,0,16,6,0,538,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,2.0,32.0,2.0,1.0,172.0,12.0,6.0
6325,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/system/run_4793/local_log.log,3838,4,8,0,0,2084,1,1,40,18,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,4,6,2,1,2,0,0,0,16,0,0,326,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,2.0,36.0,2.0,1.0,186.0,8.0,6.0
6326,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/system/run_4912/local_log.log,3266,4,8,0,0,2448,1,1,40,16,6,6,6,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,6,0,1,4,2,0,0,0,16,6,0,835,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,2.0,33.0,2.0,1.0,124.0,6.0,6.0
6327,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/system/run_4912/local_log.log,2932,4,8,0,0,2728,1,1,36,26,5,5,5,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,6,0,1,4,2,0,0,0,16,0,0,894,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,2.0,42.0,2.0,1.0,174.0,18.0,6.0
6328,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/system/run_3275/local_log.log,2628,4,8,0,0,3044,1,1,30,22,4,4,4,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,4,6,1,1,2,0,0,0,16,6,0,877,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,2.0,37.0,2.0,1.0,218.0,14.0,6.0
6329,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/system/run_3275/local_log.log,808,4,8,0,0,9880,1,1,12,6,1,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,2,0,0,0,16,0,0,939,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,2.0,18.0,2.0,1.0,71.0,0.0,6.0
6330,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_1796/local_log.log,2086,4,8,0,0,3832,1,1,22,18,3,3,3,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,4,6,1,1,2,0,0,0,16,6,0,865,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,2.0,32.0,2.0,1.0,205.0,12.0,6.0
6331,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_1796/local_log.log,1814,4,8,0,0,4408,1,1,24,10,3,3,3,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,6,6,1,1,2,0,0,0,16,0,0,755,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,2.0,24.0,2.0,1.0,234.0,4.0,6.0
6332,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_555/local_log.log,3830,4,8,0,0,2088,1,1,40,34,7,7,7,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,6,0,1,1,2,0,0,0,16,6,0,717,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,2.0,52.0,2.0,1.0,31.0,24.0,6.0
6333,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_555/local_log.log,4210,4,8,0,0,1900,1,1,40,18,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,6,6,1,1,2,0,0,0,16,0,0,262,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,2.0,36.0,2.0,1.0,88.0,8.0,6.0
6334,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_190/local_log.log,4264,4,8,0,0,1876,1,1,44,18,7,7,7,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,4,0,2,1,2,0,0,0,16,6,0,244,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,2.0,36.0,2.0,1.0,198.0,8.0,6.0
6335,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_190/local_log.log,4264,4,8,0,0,1876,1,1,44,18,7,7,7,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,6,0,2,1,2,0,0,0,16,0,0,261,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,2.0,36.0,2.0,1.0,145.0,8.0,6.0
